row_id,target_baseflow_collapse_14d,slice_low_baseline
966653532898550512,0,1
192803756092014234,0,0
1077864284755057307,0,1
1145870003928899292,1,1
1132179299260435304,0,0
1094580627715232824,1,1
165793689555542119,1,1
1064570543121442408,0,0
807868040157300338,0,0
707546519526218391,1,1
796454394577401300,1,1
336868391332976948,0,1
689574730098795820,1,1
78688464276377139,1,0
380533431699589404,1,1
239211944316646524,1,0
146107804200484415,1,0
217742933809021757,0,0
476906084966502797,0,0
185117834122079182,1,1
519826560511139529,1,1
581253724305922512,0,1
529837581195361990,1,0
187105488606179067,1,1
877956962524003560,1,1
50359975336077319,1,0
600722585907848534,0,0
1152146935136417160,0,0
575046023153443162,0,0
751628286333539079,1,1
285233451789992888,1,1
723982668627831097,1,0
862838921517361876,0,0
120814448396674629,0,0
358416703725638054,1,0
424268224699475039,1,0
442515054880390574,1,1
942670591036215024,1,1
1104574847559603648,1,1
764174512332625138,0,0
27100453742237001,1,0
203715632383044697,1,0
680882062627654785,0,0
845090995054662724,1,0
81159020675574311,1,1
950621392460013236,1,1
871038091286937261,0,0
447375154950482019,0,1
991703476254342441,0,1
4274919273659413,1,1
268723785917652021,1,1
630200012687352621,1,0
185445799094734415,0,1
753577163321924914,1,1
667177263377029862,1,1
136027785464243275,0,0
276959601744403389,1,0
463092234091184344,1,1
233783667286385663,1,1
479595709059817516,0,0
347074074688690594,0,0
726147295995027154,0,0
251270239392437870,0,0
655321242572854060,1,1
784765685688595984,0,0
576440545847556528,0,1
509035908821018955,1,0
392836846841300268,0,0
583178457222607400,1,1
33918783922187773,0,1
820594527164029822,1,1
457567446249359616,1,0
368404811607263093,0,1
133306843097187687,0,0
731182349756335915,0,0
217010818444166245,0,1
763906513709853387,1,1
113212919404980761,1,1
630950861024251013,0,0
1035503185781814407,1,1
695979607119046688,0,1
1132520990675433948,0,0
1064666474248547854,1,1
669313914337141264,1,1
480231282959453643,1,1
549487683017535726,0,1
767440446151053067,1,1
948005299676811707,0,1
428898873799602232,0,0
310480328123945948,0,0
884455472156980493,0,0
326941347008159773,1,1
1118583534272079879,0,0
464199537568829520,0,0
921616576645798377,1,1
1039167001474196021,1,1
700488518666633161,0,0
580975262457163621,1,0
1099897472190889179,1,1
1036169469478124196,1,1
501854593354555419,0,0
503084705393795312,0,1
1052910605844695648,1,1
47754292274738008,0,0
915196934059051567,1,1
403898210344556918,0,0
105352624088307078,0,1
536029967584187951,0,0
460712436757101057,1,0
673277974106748081,1,0
1132954469620380264,1,0
601537123693647039,0,0
823654363306977030,1,0
146387443940113044,1,0
597958238722011327,0,0
161768056125354097,0,0
833589117150084976,0,1
985561586944669096,0,0
1042341009814640242,1,1
188357918430094410,0,0
611314418537713722,1,1
533021242482662972,0,0
28475449705026376,1,1
635192087739761873,0,0
616740200447088067,1,0
502609442151526669,0,0
873081507618776012,0,0
1114823923721425435,0,0
239972644928505291,1,1
41947558334320469,1,1
537780150762966148,0,0
249677942389413087,1,1
764908920089953853,1,1
120832995646955154,0,0
1065665137913348674,0,0
1085292994390226548,0,0
842126834812499216,1,1
1093558375041215919,1,1
1109660600541049637,1,0
465519823307284222,0,0
397136457173710630,0,0
262982049935047593,0,1
668878961376099725,1,0
624153085054066068,0,1
504726072917830869,1,1
668359841948382201,0,0
1128988771150717854,0,0
866787606327312381,1,1
907807452123740895,1,1
470442068980380616,0,1
562352732540255371,0,0
829860180317969788,1,1
373629573948738361,1,1
968166333765719836,0,0
697556185453791936,0,0
400152285549851197,0,0
221329100060198523,0,1
998727736875465061,0,1
653711632100469310,0,0
270031151300485980,0,0
606170252026417056,0,0
600798295322476663,0,1
94868311617997586,1,1
877878020609733717,1,1
329910149581393790,0,0
750088464786213472,0,0
112296369635616730,0,0
635256298351882788,1,1
853647464860898550,1,1
960658348071730228,0,0
172297042851171023,0,0
602630971433414620,1,0
213692375155987991,0,0
400553337921892124,0,0
563415037492158068,1,0
249159956958182450,1,0
69709610931093711,1,1
1083938474429816038,0,0
603373680257289893,0,0
487158284171404867,1,1
722598124663514514,0,0
1079693419771416906,1,1
613223772668038791,1,1
1147751729283252548,1,0
186589585629797131,1,1
81422142377922574,1,1
74900576085439427,0,0
167333545069717396,1,1
145217309949233235,1,1
660775351135178309,1,1
39309791349890577,1,1
334630059681527850,0,1
656793012911409973,0,0
832597565818930245,0,0
998871434617073443,1,1
485540587582383547,0,0
743716378931533553,1,1
148213822459625794,0,1
228013748482703751,1,1
536195867806812578,1,0
766741930216804793,1,0
2207555011060210,1,1
1015125253419886408,0,0
144101257187506567,1,1
232623069750876801,1,1
565882029310432479,1,1
470705915538559121,1,1
1123916122605581060,0,0
11134058673586788,0,0
1023347047075948191,1,1
183587137733202944,0,0
547302384404073183,1,1
667350029151060164,0,1
455238588105793928,0,0
1060987737293287597,0,0
193455556373888181,1,1
26323240369671167,1,1
813796886018034761,0,0
198644952713271118,1,0
1085687292928748447,0,0
227328717754166958,0,0
608982207594824178,0,0
14670148853686963,1,0
143543386259266747,1,1
926748151163822298,1,1
193239366285486889,0,0
1129780997281882368,0,0
769473320043986420,0,0
799160540913191657,0,0
390802495858302881,0,0
831224448083373701,1,1
797865403034770842,1,0
750741023109947088,0,0
788760356456032718,1,1
352882381342156043,1,0
926490352987596621,0,0
590011997799474562,0,0
349798026930997950,1,1
760248996628043570,1,1
422890742465882357,1,0
985794447328467750,1,1
879391239448458397,1,0
536562957809358607,0,0
907501348193684918,0,1
464895610335660773,1,1
276315172352264865,1,1
950089888014155026,0,0
338906633521104776,1,1
467041695481808208,0,0
368528703617583784,1,0
774615224761550978,0,0
171785402337672087,1,1
362659152473162211,0,1
1042748441240154675,1,1
135886547721053259,0,0
27092126356404466,0,0
183413483927535585,1,0
372856349529930386,1,0
893961890933879702,1,1
126031330375716143,1,1
416481826576837510,1,1
580338227554154981,1,1
238585091371917077,1,1
1150143978151195206,0,0
779062673429645866,0,1
852056619516142038,0,0
468319584992441733,1,1
255792354733553944,0,1
1017613646938050980,1,0
253715013732150813,1,1
594773898808740892,1,0
547866770648186996,1,1
969320608649179622,1,1
273972110058183860,1,1
321044029332122864,0,0
561841846658713482,0,0
394002457917517555,1,0
972225627692091501,0,0
786882641971902965,1,0
457332504399169910,0,0
101100316970004350,0,0
1109859420505717286,1,1
881620853696927944,1,0
355791182215448799,1,1
282350888063946352,1,1
963480797072943108,1,0
178215225189027631,0,1
475375989086445470,0,0
981317577157125139,0,0
1126316630163754692,1,1
509943209431503438,1,0
1019603085408255677,0,0
621582418886779151,0,0
268660035760071403,1,1
34450147124375920,1,1
361410878278610639,1,1
156741064456546604,0,0
948387072768234423,1,1
195061865336387765,0,0
887540427239881034,0,0
893861827736372079,0,0
639243358057570653,1,1
152932444967132808,1,1
311046053692218409,0,0
4353652503097374,0,0
1060688117446182085,1,1
635224206338329587,0,1
1053811311266936226,0,0
1086351780417255363,1,1
711860761334829569,1,1
897026612456915049,1,0
640977668954127295,1,0
106227419508519890,0,0
915893751363234967,1,1
91296731952618143,1,1
818326574008981117,1,1
388144966668613669,1,0
100707016178001577,1,1
751902645066449485,0,0
1055037826200418051,0,0
942605985773231957,1,1
88287350370847515,0,0
685063876885199783,0,0
687603273558718193,0,0
948168696470419465,0,1
300082927618955948,0,1
1005652427034941507,1,0
908659551105741193,0,0
943844031538620830,1,1
753137105103831485,1,1
226220944998036798,0,0
764131249487698891,1,0
723403125777484121,1,1
453679454753328823,1,0
301579913116607266,0,0
675959987193957926,0,1
208097892267336333,1,1
695579832011118639,1,1
698828355460359228,0,0
487345588062524016,1,1
513176100155508282,1,0
48320277058541141,0,0
877484915711137960,0,0
1082591571525951235,1,1
1100331772699125446,1,1
941231291281338848,0,0
29058472723449030,0,0
878669103080362534,0,0
676841777239181592,1,0
836516863703695790,0,0
357744901624336390,1,0
1033278144535568817,1,0
318844590280106923,0,0
387957205358411810,0,0
421420206693803118,0,0
1023256130406566231,1,0
957376396524162275,0,1
329792716553741768,1,0
885567915709554313,0,0
311809319896053606,1,1
467163194730231106,1,1
841818782033428704,1,0
952254346193164044,0,0
407162491080330561,0,0
862966852771572215,1,1
380518033694047689,1,1
908204617169730889,1,0
316312493248185090,0,1
314821792485349505,0,0
577116844432083744,0,0
814421438945947926,1,1
107874810578385287,1,0
688514415096362910,1,1
380850110634770157,1,1
70117274177423993,0,0
350147797124060606,0,0
364513698890408076,1,1
750767887587214809,1,1
506637844545859097,0,1
601845443084046229,1,0
27687571162514459,1,1
956407768490516619,0,0
611805112792713106,1,1
576175461682090794,0,0
6553785407168140,1,1
831526865604987790,1,0
906768862210463841,0,1
199141574527177375,0,0
207564254654418005,0,0
287126583204176156,1,1
1010791036837209768,1,1
883940736272403445,0,0
744665140571362044,1,1
309199920555902392,0,1
726219771635135006,0,0
522195617759424334,1,0
841696296678335755,0,1
244308038441768103,1,0
397191076849505953,1,0
175568284784430335,1,1
778183665338813467,1,1
1130662026416931431,0,1
615989036532268396,1,0
948344264468383782,1,1
1087754507096417901,0,0
925573698554389697,1,0
762141308119935345,1,0
109147088397687326,0,0
684575824784385174,1,1
393503521200580832,0,0
212119520430515146,1,1
862981547326107546,0,0
817133421307857183,1,1
452802915771032281,0,1
554408956941503040,1,0
285310916514001483,0,1
279787011053734705,0,0
500428520194298337,1,1
185974816786660813,1,0
177002694721418324,1,0
334676946119278315,1,1
325252644245480923,1,1
171767075340193521,1,1
469594708882263313,1,1
874198190251957545,1,1
379771562824351511,1,1
655540930613941357,1,0
398348944008015314,1,1
208727002992214104,1,1
379873900197079463,0,0
654778539685659645,1,1
464389096163334888,1,1
336916356506011342,0,0
1067919109205781636,0,0
220335979461740793,0,0
1015105115036797139,0,0
1015816957496143778,0,0
113374083437367340,0,0
186786029495828542,0,0
588144366580450179,0,0
809415631615533761,1,1
509521840042033283,1,1
466259088975078516,1,1
392471059270221185,1,0
490566988238523880,1,1
641973497352668190,0,1
585330501192133743,0,1
841102273456261909,1,0
1102608694165909650,0,0
816999363287610829,1,1
790517983696052831,0,0
793724187463294545,0,0
74883223611112172,0,0
393824046195350929,0,0
1060041775148703268,1,1
823981514704129868,1,0
667546375490553994,0,0
977236444675543311,0,0
653886068448176275,0,0
371882951216466946,0,1
566984161425195483,0,0
476601559229351626,0,0
1102254467121887039,0,0
695614760092806890,1,1
627976266154038603,1,1
944656999447811897,0,0
677925707259623809,1,1
170937172576987506,1,0
562449181879218683,1,1
936660156627257748,0,0
1106743987673741680,0,0
562123193209669883,1,0
1082260816104467849,0,0
387775641336904136,1,1
24984243061396569,1,1
5132410417999641,1,1
839018618156743191,0,0
1033083256747566245,1,1
710410137646854848,0,0
158539884632373876,1,0
405557579629402591,1,0
919319005848212618,1,1
499037803881914603,1,0
77507856826930442,1,1
679640277858814385,1,1
874657800629054225,1,0
33757542370781462,1,1
590835423848308610,1,0
318617151734250439,0,1
400127868155529174,1,0
657846547551285204,1,1
184085132300284121,0,0
575729445111460325,0,1
924831541509866954,0,1
693457217255356085,1,1
882758299586299115,1,1
983003804410843527,1,1
636661740440812929,1,1
222227960323152608,0,0
362347670164892357,0,0
314442123316966688,0,0
372216629176906850,1,1
1055185240777213071,0,1
631188278729313546,1,0
881022191791075780,0,0
1150402508603485559,0,0
354374591600623407,1,1
1044526229279580719,0,1
254804183832825678,1,0
45323966571664736,1,0
620275939835134461,0,0
346649332118754242,1,0
749943515019760139,1,1
372250144471091956,1,1
705905066215837308,0,1
114119277394894119,1,0
21614273404647623,0,1
1070522464193350353,0,0
710156256645476649,1,0
996900213781324357,0,1
255363111260379636,1,1
601867467821903408,0,1
74495353466924711,1,1
1011899871545067269,0,0
1028884175080300612,1,1
255535362885056137,1,0
961368476077090174,1,1
487380229395969222,1,1
169808521690007368,1,0
104669601576288839,1,1
227190409407615211,1,1
758782074585471973,1,0
102753202021430424,0,0
965935233870994969,1,1
280369037740593951,0,0
242444144076152244,1,0
343824443687322741,0,1
406633070937459270,1,1
471368438558053475,1,0
674330470116092332,0,0
1110883436273234820,1,1
280073724448623838,1,1
299231738320733817,1,1
285020142332052959,1,1
357408190772488355,1,0
524912896955343539,0,0
926982038096696879,1,1
714447124303514160,0,0
293479340048918213,0,1
5966842215469017,0,0
1133972424460030753,1,0
170400002600517351,0,0
21667926796352995,1,1
504024080600583991,0,0
1069776534077371458,0,0
809955942769662241,1,1
528219382592653031,0,0
597514988108449217,0,1
1055575898243952312,0,1
108635680249428369,0,1
525178089659302916,0,0
395056159610854620,1,1
30430526274539913,0,1
18289147580845143,0,0
136928076308352502,1,1
403691790920836068,1,1
25497848815673270,1,0
335154824014596665,1,1
217314905310843783,0,0
697911169633579694,1,1
781664201828526146,0,0
620271381725952356,1,1
448793327978886591,0,0
941599052185267134,0,0
79810423953006345,1,1
707055426785769266,0,0
678408452775176863,1,1
1074160522605592208,1,1
566769076422442738,1,0
893664263828325385,1,1
788884153720856347,0,1
854259837659233865,0,1
913768584831190484,1,0
234988338984269538,0,1
354294228043837193,1,0
471743487757282637,1,1
672604452191290538,1,1
63283743772443507,0,0
1013883134595245869,0,0
319649112282007355,0,0
365515463243673987,0,0
443814325940318065,0,0
455413040896118338,1,1
1083633970401487581,1,1
363270892207769852,1,1
861215229937527440,1,1
248559454497806925,0,0
812577411652741068,1,1
710105555935548327,0,0
817520356181242964,1,0
56502807656832814,0,0
538634309069315458,0,1
340032902070305264,0,0
1021644491270393861,1,0
889149836591222370,1,1
756627064184621878,0,0
437476593156240037,1,1
1076805871782377454,1,0
1140553469151194006,1,1
508443593491153697,0,1
428362981246615035,1,1
235991621879552011,1,1
121403788259202689,1,1
233474070164526469,1,0
614610567184055581,1,1
578944979996525681,0,0
417304836441124367,1,1
984332233555135969,0,0
416364290991448999,0,0
80553692330828051,0,0
36327420071517751,0,1
228119300377462759,0,1
667739445315782774,1,1
627224709582217127,0,1
423360440460074490,0,0
1036326901244752597,0,0
508164005137762523,1,1
937404598364438324,1,1
388842111517332957,1,1
882406124466312519,1,0
537895597112724538,1,1
555764056443187029,0,0
607640405489790482,1,0
844895570111528198,1,0
191344711983285635,0,0
1101152149036713091,1,1
560373836634615847,0,0
1138838375997795322,0,0
229016039844990425,1,0
514351907535524011,0,0
909342960921741796,0,0
766292274318234083,1,1
526701137078785225,0,0
525980784567223798,0,1
739022892331846525,1,1
231136974062244258,1,0
753931311406792597,0,0
367102780155124891,0,0
218574941851915480,0,1
969634724111766525,1,1
31716398805528246,0,0
127839766940530448,0,0
1110224949621655482,1,1
557184528181260711,0,0
790425646841621356,1,0
47135833531245252,0,0
1032970865294027002,1,0
707267595913919687,0,0
760404491595118957,1,1
501873089726970705,1,1
110467081318760291,0,0
930399189338880480,0,0
107622993345449860,1,0
746890773309321655,1,1
214577158759261441,1,1
1152774617285535824,1,1
823533752671163263,1,0
339077257067075889,1,0
1137393990655210567,0,1
1112094442802028556,0,0
1138072331273271708,1,1
1107537810768180995,1,1
293354738276973203,0,0
591429324561604115,0,1
903855777408843557,1,1
650012293160688628,1,0
105632539538417090,0,0
922927427973181959,0,1
480547347232964717,1,0
267935783173086642,0,0
696231331922214533,0,0
667526340441280954,0,0
150855828321558163,0,0
906584590505407999,1,1
1074755469334191477,0,0
315357612222893942,0,0
448016190323634799,1,1
749152546026219038,0,0
271945093684930974,0,0
500734295677364106,1,1
81346053984016163,0,1
446734385302592210,1,1
828685444611682578,0,0
204377720718638308,1,1
558088430835071270,1,1
897977400827164720,0,0
106490108616519037,1,1
550974940394213409,1,0
343047013160902603,0,0
499636642171589905,0,0
102748139136420998,1,0
653053232763493775,0,0
765253190146249723,1,1
796492444741734774,1,1
292165765340232425,1,0
269178331885253703,1,0
727984144034031,0,1
4825171583312246,0,0
994589522418851380,1,0
124567590334551138,1,1
613283438385507033,0,0
617909725166288133,1,0
322365469836408279,1,1
81434302127321937,1,1
1008604613316328671,1,1
983429409836816895,0,0
377797128090031244,0,1
968111489423800625,0,0
1014180242156125516,1,0
1106449230515953268,0,0
293173759317710943,0,0
1138664188457517220,0,0
179732587347235313,1,1
218571205539230462,1,1
629526167315480255,1,0
1066408274530949591,0,1
409050785974771578,0,0
224078053728647412,1,1
224615069027714867,0,0
1140757785079001784,1,0
480689438039977235,0,0
410664989907265750,1,0
637455630521037425,0,0
456850881535772133,0,0
870345831516102098,1,0
700563460327288721,0,0
186376500307727564,0,0
200918942695904812,0,1
676637537970288834,0,1
450253267655418820,1,1
284091174850344483,0,0
882437313087219732,1,0
447410809511610074,1,1
223495497918023293,1,1
228137208191684739,0,0
1035273001188944134,0,0
1088798774775808371,1,1
704149088262762157,1,1
636746757006140882,1,1
634841455620385720,1,1
744269016278846169,0,0
165447421784280609,0,0
1001993296097832131,1,0
57105494861471142,0,0
153808020174432430,0,0
62149316827621989,1,1
760056008273924667,0,1
435487893861307836,1,1
824151082653738762,0,1
359532120354843846,0,0
418307590624423658,0,0
926477347874180588,1,1
407412521971130469,1,1
999166452517270410,1,0
641033713885118650,1,0
528099221927083668,1,0
243753284752665712,1,1
286799734133717904,0,0
325883618060961104,0,0
908181579619842022,1,1
49631665485503712,0,0
130696611039462670,0,1
190947028393758092,0,0
1030914335646097230,0,1
233745246813836415,0,0
640654629061820374,0,0
752302026009885965,0,0
155787761612923362,1,1
772668970510678299,1,1
810270070114617391,0,0
1126058556485871251,0,0
664494609156316760,1,1
70625531483710403,1,0
114222724945435598,1,1
1122112015402526760,0,0
193305984602278774,1,1
359832901960583912,0,0
390375078471044953,1,1
949565465925713701,0,1
1001568402468186021,0,0
814330289121016955,0,0
880631178959247103,0,1
663162334671397613,1,1
671219877809093157,1,0
602855220149092968,0,0
187775903410913689,1,1
57323059622555813,1,1
54084161920569950,0,0
82849613523659931,0,0
256694828696380859,0,0
94004893157639615,1,1
757003122790253220,1,0
918573301382968799,1,0
409279242045833210,1,0
420103966957877261,1,1
629388744962207697,1,1
399830695491878980,0,0
420123184707750537,0,0
48633384502229601,1,0
808125277078168954,1,0
967049064438376783,1,0
851772960424858167,0,0
60978295700585752,1,1
1078753337314636010,1,0
1137151644917132031,1,1
343568048154710842,1,1
310003002542667807,1,0
1073036253743729226,1,1
414412295007081047,0,0
483191147793695797,1,1
394899068659273217,1,1
900257376994271926,1,0
586783463467163766,1,1
460226624168735080,0,0
679836683472650896,1,0
490489566808139867,1,1
651535848815774604,0,0
707222373386302515,1,1
29791387548281901,1,1
93028168776183464,1,0
549881629040409695,0,0
34991715689810816,1,1
1927846098233268,1,1
880541095059000128,0,0
979473628200761777,0,0
444868069822395367,0,1
895298975219635239,0,0
883329293526180403,0,1
257895103490027343,0,0
1057163674793347071,1,1
1017925723317907636,0,1
553066666728310851,1,1
136999830972230750,0,0
543508671556035339,0,0
205783586972065772,1,1
359988604344413054,0,0
962442943045287891,1,0
1079217037287380689,0,0
198172322615043497,0,1
724330952110408153,0,1
300648809361951442,1,0
409727848988598273,1,1
576998840415617266,0,0
731872712553788498,0,0
872674361379087472,0,0
714306195817133843,0,1
106093980569884597,0,0
634821392912382280,0,0
818620644521958936,0,0
664853607868288654,0,0
67410149039788868,0,0
558532028353908719,0,0
487368310262632716,0,1
614160958646145279,0,0
312422725922408994,1,0
36438897220360095,0,1
766360864198984487,1,1
229544376714227167,1,1
413297863645056185,1,1
631435061015989033,1,1
585967052455649060,1,0
20238453686660835,1,1
788296242252994842,0,0
689258602182237201,0,0
799720129516625924,1,1
773210332723035454,1,1
529855564838153159,0,0
469677047467675900,0,1
1064423477811294575,1,0
563865560218434765,1,1
136082074174999618,1,1
545453091203870860,0,0
188746723253607659,0,1
128836180641725000,1,1
640957956832895312,0,0
84636690405604137,1,1
791085874213621994,1,1
773266391950482380,0,0
781326798595019686,1,1
815090339422183342,0,0
841017064061932191,1,0
554136784832807482,0,0
70829835663757556,1,1
1038879224491766805,0,0
347999010469778711,1,1
839457662930049154,0,1
205985975897413722,0,0
417795688151926429,1,1
83628988885915823,0,0
346199430227154373,0,0
703107687146796561,0,0
334935188750655042,0,0
433805416556646154,0,0
163727300033639009,0,1
51240674853582368,0,0
814020176270034413,1,1
73243141430188275,0,1
753393330929148202,1,1
896633594413522651,0,0
725523926073668672,0,0
152122920571691794,0,0
885459226109707978,1,1
223052435018455886,0,0
40710037384597258,1,1
488013304308107040,1,1
860218871299980379,0,0
389660827555422940,0,0
921734677403101657,1,1
829087364747549266,0,0
610013351834934780,0,0
803438125060130872,1,1
683556560225312011,1,1
573639330597214485,1,1
108293734819537812,1,1
945289029671087201,0,0
363481130476505432,1,1
808870521155612254,0,0
688976776583790233,1,1
1034744385931388751,1,1
381234952426486287,1,1
945587076572017463,1,1
749966961095849265,1,1
190159963419859748,1,1
508138874181659879,0,0
567731239152890596,0,0
889132963952533295,0,0
1149163057713378268,1,1
766577834776156253,0,0
600562529315502852,1,0
817821221282665537,0,0
177297456758859984,1,0
34131200615199619,0,0
425846256225928266,1,0
1063311236676023027,1,1
495745951463878454,0,0
450674243834077645,0,1
160188975981290687,1,0
1025304752616074737,0,0
523607611684514030,0,1
161134487994267161,1,0
546531685622345052,0,1
1160136752821529,1,1
763050432898643691,1,1
860507492361152010,1,1
232501163431328466,0,0
493367230555800835,1,1
46366444377911497,1,1
102880315590653073,1,1
590180915092991416,0,0
237580664582308139,0,1
61245226999980304,1,1
1002384315106264769,0,1
573355766223070830,0,0
402620383095747531,0,0
983548774234073612,0,0
698918910837933215,0,0
928673178383060946,1,1
935723917451913170,0,0
563780274529341644,0,0
802698420335023586,0,1
1103332859189205473,1,1
588461367426059481,0,1
546357002589621822,1,1
377094144679614207,1,0
803890796893937025,1,1
651015790804368548,0,0
879149284095040460,0,0
1070712816975748938,1,0
298059266346933940,0,0
564094395129011235,1,0
721319495660949192,1,0
891958481399344538,0,0
324662499060913707,1,1
1007800498954484648,0,0
988555903359367020,0,1
30038981204574201,0,0
491401257895461347,0,0
644766036284061715,1,1
22586642547127283,0,0
86541555873195959,0,1
456374846513461550,0,1
91988126264772257,1,1
939490041853419168,1,1
863817286321284229,0,0
91374630551005006,1,1
611672347738556719,1,1
678874296509306277,0,0
909459753489443447,0,0
690402978353031682,0,0
502161470290295204,0,0
656697871635136831,0,0
631528565521350676,1,0
937755187852470906,0,0
756400020561728926,1,1
807166579038648051,1,1
15260992837947440,0,0
468005750600355838,0,0
157358518369181232,1,1
140901857538108726,1,1
7134327864927438,1,1
1029669902157944903,1,0
878539896536591989,1,1
1122747494815889199,0,0
408140743720048845,1,0
11995388175545739,0,0
79665135972279630,0,0
714713696682025251,0,0
614458439892869464,1,1
1005088483283660606,1,0
902981021585468594,1,1
386456073568996948,1,1
487204901922728032,0,1
356655698627495239,0,0
458355104995599720,1,1
245250595124663632,1,1
166915323201547643,1,1
1016412687133154350,0,0
156039609250305444,1,1
586873183188520793,0,0
845378118563154163,0,0
473534182321819159,0,0
809920749070040510,0,1
939539150103385526,1,1
191858680176916116,0,1
801535683884757905,0,0
29847722378279796,1,1
674087393916683374,1,0
502010748106876762,1,0
16071805707105633,1,1
1014548630928015015,0,1
838935159202104470,0,0
898327413072636078,1,1
245782538787780643,0,0
773805661571422655,1,1
888550949980907894,0,0
282243398392422159,0,1
469892046058065027,1,1
745959986507879157,1,1
989730388828453472,1,0
740731547021822054,0,0
306902085219515059,1,1
1062452280227267126,0,1
918077328928831199,1,1
86025438833800545,1,0
19352014932535269,1,1
555174040726606638,1,0
868896992343824070,0,0
882662662866060227,0,0
156468935190291006,0,1
920917239849040014,0,0
749849630880385040,0,1
967392746220281798,0,1
637253033318912576,1,0
298707821717222875,1,1
654357874717707021,1,1
706153015834315822,1,0
531563356266905184,1,1
59511095162968993,1,1
4195402582168389,0,0
612090012107652124,1,0
981046934626118258,0,0
862629547878984136,0,0
66193524594723438,0,0
968139773253991746,0,0
449788404129072543,1,0
961361783698794297,1,0
755536667483974373,1,1
262407809700949567,1,0
345191021279772968,1,1
1047470658520697052,1,1
612317233583205064,0,0
963946194298499434,0,0
583165701738639224,1,1
7557563396662234,1,1
614888268874076542,0,0
572272810108920600,1,0
673165820702047869,1,1
1133480939841266949,0,0
114094267017426459,1,1
73298280278315338,1,0
520178951784592639,0,1
763036811583430292,0,0
938334933000859921,0,1
670982673234845343,0,0
283068168937367881,0,1
385992169788066602,0,0
3134970822307203,0,0
1061993912703539558,0,1
818985353075268707,0,0
863012785862404941,0,0
349814580315485874,1,1
956459948699241530,0,1
873556811846193276,0,0
169419078777155964,0,0
376520647260271477,0,0
1005009144192500149,0,0
1081464616901980601,0,1
308436088667084235,1,1
662052943955854836,0,0
951628912978184706,1,1
1070357152690259800,0,0
994730337574651738,0,0
480146634200017643,0,0
873626079502681322,1,1
422923561041824371,0,0
361817428749260741,1,1
102557546812628110,0,0
1091491361857134416,0,0
592475069207620050,1,0
1129749313978314037,1,1
243421253389541647,0,0
857229350192065977,1,1
72466106556090213,0,0
281739367453173045,0,0
743830666878599649,0,0
337159421403794289,1,1
213327479316624714,1,1
918904325826914091,1,1
30026615862155802,1,1
476356111256815048,0,0
353841514446565023,1,1
1132089451385594942,1,1
636908207206891317,1,0
954189251125533326,1,0
671989753249143942,1,1
964792799931083521,1,1
1065807140120521736,0,1
708386173348692985,1,1
513377165368209158,1,1
520324488946193972,0,0
295082254864337853,1,1
440442018952403779,0,0
83055044523736724,1,0
612342968538021491,0,1
1013460114173934814,0,0
594999873938698673,0,0
1104718848646267337,0,1
721020989757577664,1,0
929948733066096475,0,0
51870135676136114,1,1
24961689986219596,0,0
934331615780970057,0,0
1134208325136867861,0,1
198937143278040066,1,1
715224607798312005,0,0
706452175650750680,0,0
359016153105535992,0,0
261428520758401347,1,0
526555723584144755,0,0
596805249539195282,1,1
737892811341191384,0,0
759727861615195570,0,0
902078362444090277,0,0
286806533022178863,0,1
244256467929931148,0,0
445868708147120168,0,0
577505663089710488,0,0
1068931258677465576,0,0
1124457509085686087,0,0
1053974410975215345,1,0
679748507860041692,1,0
338233054244488528,1,1
255438474274709660,0,0
814736710835545704,0,1
518280483051700056,0,1
1053753073552455609,1,0
1026114223069735780,0,1
615561391085023305,0,0
317143120388838041,1,0
679813950360242015,1,0
460531209038089477,0,0
218890155073865843,1,1
362099827086926883,0,0
228791763460222168,1,0
1114805497036621279,1,1
1028049641290477187,1,1
306038019893523804,1,0
424559307777266409,0,1
505482015431501262,0,0
99200663068150747,0,0
965692915978966351,1,1
1002207496353327049,0,0
1025509311160821127,1,1
958073653788942391,0,0
356697746815068990,1,0
584171573765106677,0,0
706484534185014035,0,0
143177372785688044,1,1
782941059336513869,1,0
15329021434368260,0,0
91409922430151286,1,1
421082977092929264,1,1
447436476712360183,0,0
1152641738549323036,0,0
1140369820278997624,0,0
58790270374104030,0,0
399934271613451140,1,1
1116972132402517275,1,1
709518629857476834,0,1
852439736185210110,1,1
583410597449429916,0,0
219001714511773775,0,1
904425787291503306,1,1
188739830343748274,0,0
107051182293780405,0,1
296489289636117814,1,0
870261712269541875,0,0
376979191202224151,0,0
353124757831330796,0,0
779573089527828785,0,0
702291708970023139,0,0
416472015720160833,1,0
898274184813878392,0,1
18302515822238190,1,1
1004807367550632178,0,0
766097434841188621,1,1
627055512460596793,0,0
1143682263152573541,0,0
149111062503734934,0,0
23738987926684466,0,0
1032130103752589358,1,1
26195688455216434,1,1
359751411031245931,1,1
574356388493576043,1,1
282266753784843685,0,0
697375061117228312,1,0
1092893172268378782,0,0
663735285863341997,1,1
1100378726241508213,0,1
369045770522026053,0,0
355480573095088633,0,1
105346868954177718,1,1
335901483227863710,1,1
938875222766562815,1,0
641191271741736751,0,0
891202970906149394,0,0
349677100008332309,1,1
118111177293420255,1,1
410573064246831862,0,0
29301899296114240,0,0
1034490767059097628,1,0
753832564001798401,1,1
221566202771053983,0,0
492576315293920441,0,0
202019271050614490,0,0
723565203785106608,1,1
