row_id,station_token,event_era,season_bin,month,dow,is_weekend,slice_low_baseline,missing_count,q_1d_bin,q_mean_7d_bin,q_mean_30d_bin,q_std_30d_bin,q_min_30d_bin,q_max_30d_bin,q_mean_90d_bin,q_missing_30d_bin,logq_1d_bin,logq_mean_30d_bin,cv_30d_bin,range_30d_bin,ddown_30d_bin,target_baseflow_collapse_14d
992326487933980374,ef34da8c2c0d,0,Q1,2,5,1,0,0,5,4,5,5,2,5,4,0,5,5,9,9,9,0
348106446828241362,ef34da8c2c0d,0,Q1,3,6,1,0,0,1,5,6,6,2,6,4,0,1,6,8,8,0,1
995872960679453778,de2e1a39a06a,2,Q2,4,0,0,0,0,7,7,9,10,7,10,10,0,7,9,9,9,0,0
607558246547080441,fd98e5d506f4,0,Q4,10,6,1,0,0,4,4,4,3,4,3,4,0,4,4,5,5,8,0
523116948265912253,d2a09753fb88,1,Q3,8,2,0,0,0,4,5,5,7,0,6,6,0,4,5,10,10,6,1
409775525480502067,de2e1a39a06a,0,Q2,5,5,1,0,0,9,9,10,10,8,10,10,0,9,10,7,8,3,0
96975580611538276,d2a09753fb88,0,Q2,6,6,1,0,0,5,4,5,7,0,6,7,0,5,5,9,9,8,1
655431602648173036,54bdd761dc96,2,Q4,10,6,1,0,0,7,7,8,9,0,8,8,0,7,8,9,10,7,0
763582135123529590,de2e1a39a06a,0,Q4,11,5,1,0,0,9,9,10,11,7,10,9,0,9,10,9,9,5,0
1033773928909888190,748d7819e37e,2,Q3,7,4,0,1,0,0,0,1,1,0,0,0,0,0,1,3,2,0,0
479108803890922463,89606b98d91b,1,Q4,11,5,1,0,0,9,9,10,10,8,10,10,0,9,10,4,3,6,1
867827635953907737,ef34da8c2c0d,1,Q4,12,5,1,0,0,4,3,4,4,2,4,5,0,4,4,8,8,7,0
57009916325688527,406ae854b991,2,Q1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
875856113542155743,54bdd761dc96,2,Q2,6,0,0,0,0,7,7,8,9,0,8,8,0,7,8,10,8,9,0
1126653772732509607,ae58d21b0db5,0,Q1,3,6,1,0,1,2,4,4,4,3,3,-1,0,2,4,7,7,1,0
827665392073119590,fd98e5d506f4,0,Q2,4,2,0,0,0,5,5,6,6,2,6,4,0,5,6,8,8,8,0
689734807641737489,fd98e5d506f4,0,Q2,4,3,0,0,0,1,4,6,6,2,6,4,0,1,6,8,8,0,1
125786678721086934,406ae854b991,2,Q4,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1108055832624536216,75ed4952b7fc,1,Q4,12,3,0,0,0,9,9,10,11,7,10,9,0,9,10,10,10,9,0
878745243338660949,609de232a4d4,2,Q4,10,5,1,1,0,3,4,6,5,4,6,5,0,3,6,6,7,0,1
66261476454088160,ae58d21b0db5,1,Q2,6,1,0,0,0,3,3,4,4,3,4,3,0,3,4,8,9,6,0
742677192944121699,72e6d542f7e1,1,Q3,8,0,0,0,0,10,10,11,11,9,11,11,0,10,11,2,2,1,0
187639208202767494,609de232a4d4,1,Q2,4,0,0,0,0,5,5,6,4,4,5,6,0,5,6,5,5,7,1
856600642605871009,ef34da8c2c0d,0,Q4,10,4,0,0,0,3,3,4,4,3,4,5,0,3,4,7,7,6,0
1039502756589712256,44451e6362f6,0,Q3,9,3,0,0,0,3,2,5,6,2,5,4,0,3,5,9,9,5,1
367938492379586622,88c5daebbe7a,1,Q3,8,6,1,0,0,5,5,6,6,4,6,6,0,5,6,6,7,6,1
954121127017334570,748d7819e37e,0,Q3,9,3,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
738115570910008121,609de232a4d4,0,Q1,3,2,0,0,1,6,6,7,5,5,6,-1,0,6,7,3,4,7,0
39815980495601568,ec691497ec28,2,Q1,3,2,0,1,0,8,8,9,8,7,8,9,0,8,9,1,1,3,1
1019480616382147321,88c5daebbe7a,2,Q3,9,6,1,1,0,4,3,4,5,0,5,4,0,4,4,8,9,8,1
330524659031070671,95b9d4fe1271,2,Q3,9,3,0,0,0,2,2,4,7,3,7,3,0,2,4,11,11,1,0
122630790851420271,89606b98d91b,2,Q3,7,3,0,0,0,9,9,10,9,8,9,10,0,9,10,2,2,2,0
886088899922757944,5a95829744b6,0,Q1,2,1,0,1,0,6,5,7,8,5,7,7,0,6,7,8,7,7,0
1050886602671430541,44451e6362f6,1,Q4,12,5,1,0,0,4,4,5,4,3,4,4,0,4,5,7,7,7,1
270663641843436320,89606b98d91b,0,Q4,12,2,0,0,0,9,9,10,8,8,10,10,0,9,10,0,0,1,0
1084024507916820798,75ed4952b7fc,0,Q4,12,1,0,0,0,9,9,10,10,7,10,10,0,9,10,9,8,4,0
915856822578484730,25827051ce85,1,Q4,12,4,0,1,0,10,10,11,10,9,11,11,0,10,11,2,3,5,1
1024123096411790736,89606b98d91b,0,Q4,11,6,1,0,0,9,9,10,10,8,10,10,0,9,10,4,4,7,0
852052168324347836,25827051ce85,2,Q2,5,0,0,0,0,10,10,11,11,9,11,11,0,10,11,2,3,6,0
789025110327834157,ae58d21b0db5,1,Q4,12,1,0,1,0,2,2,3,3,1,3,4,0,2,3,7,8,3,1
1070547545844215581,d2a09753fb88,0,Q1,3,5,1,0,1,7,6,7,7,0,7,-1,0,7,7,8,8,9,0
10481674648029926,44451e6362f6,2,Q4,11,1,0,0,0,5,4,5,3,5,3,5,0,5,5,1,1,4,0
1013062536404784919,72e6d542f7e1,1,Q4,10,2,0,1,0,10,10,11,11,9,11,11,0,10,11,3,2,5,0
1031174730635971050,89606b98d91b,2,Q2,6,2,0,0,0,9,9,10,9,8,9,10,0,9,10,1,1,1,0
543495083213371691,44451e6362f6,1,Q4,11,3,0,0,0,5,5,6,5,5,5,6,0,5,6,5,4,6,0
418966297440563656,ec691497ec28,0,Q4,11,4,0,0,0,8,8,9,8,8,9,9,0,8,9,1,1,0,0
888355734481147911,ecaee3d1008f,2,Q3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
943939165144059028,88c5daebbe7a,1,Q1,3,2,0,1,0,5,4,6,5,3,5,6,0,5,6,6,7,8,1
32487253309369115,ec691497ec28,0,Q2,6,1,0,0,0,8,8,9,7,8,9,9,0,8,9,0,0,1,0
795477982176493603,44c3d411b9d0,2,Q2,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120600882936542761,df7628a2379b,0,Q3,9,4,0,0,0,3,1,2,3,0,3,1,0,3,2,11,11,9,1
14336396936992612,88c5daebbe7a,1,Q1,1,6,1,0,0,5,4,6,7,2,6,6,0,5,6,8,7,8,0
647107118810775796,7d9cf5e9ab13,1,Q1,1,5,1,1,0,6,6,6,8,0,7,7,0,6,6,10,9,9,0
95826397274435766,de2e1a39a06a,0,Q1,2,3,0,0,0,9,9,10,10,8,10,10,0,9,10,6,7,2,0
333706911244612389,406ae854b991,1,Q1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225877256223554948,5a95829744b6,1,Q3,8,3,0,1,0,6,6,7,8,4,8,7,0,6,7,8,8,7,1
1131222018889308100,72e6d542f7e1,0,Q2,5,5,1,0,0,10,10,11,11,9,11,11,0,10,11,2,2,1,0
481968989847132648,724c5ce66e47,1,Q2,6,3,0,0,1,2,2,2,3,0,2,-1,0,2,2,10,7,9,0
898891903962771936,75ed4952b7fc,0,Q1,2,4,0,0,0,9,8,9,10,7,10,10,0,9,9,8,8,6,0
391986888386587651,72e6d542f7e1,2,Q4,10,3,0,0,0,10,10,11,10,9,11,11,0,10,11,2,2,4,0
646964539549131999,44c3d411b9d0,1,Q1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
948641574709605289,748d7819e37e,1,Q1,1,2,0,0,0,3,3,3,6,2,6,3,0,3,3,11,11,6,0
599763337697132006,44c3d411b9d0,2,Q1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
606958036698540310,5a95829744b6,0,Q3,9,1,0,0,0,7,7,7,8,5,7,8,0,7,7,6,6,8,0
262424624757828154,fd98e5d506f4,2,Q1,3,1,0,0,0,4,4,5,5,2,5,4,0,4,5,9,9,7,1
326489556034706671,44451e6362f6,2,Q1,1,3,0,1,0,3,3,3,3,1,3,3,0,3,3,10,10,8,1
944793786497885605,95b9d4fe1271,1,Q4,11,2,0,1,0,2,1,2,1,2,2,2,0,2,2,0,1,2,0
791440281093685417,748d7819e37e,0,Q3,7,5,1,0,0,1,0,1,1,1,1,1,0,1,1,2,1,0,0
931950084776197201,609de232a4d4,1,Q4,11,5,1,0,0,4,5,6,7,4,7,6,0,4,6,7,8,4,0
120239586892603527,ae58d21b0db5,0,Q2,4,5,1,0,0,4,3,4,3,4,4,3,0,4,4,6,6,5,1
1104078558380809027,25827051ce85,0,Q2,6,6,1,0,0,10,10,11,11,9,11,11,0,10,11,3,3,4,0
72954809200798569,7d9cf5e9ab13,0,Q2,5,2,0,0,0,6,6,8,8,6,8,8,0,6,8,6,5,1,0
715905533322624432,b64df5bf243d,1,Q3,7,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,0
566938630826042719,54bdd761dc96,2,Q2,6,6,1,1,0,7,7,8,9,0,8,8,0,7,8,10,10,9,1
494427705110585026,88c5daebbe7a,2,Q1,1,6,1,0,0,5,5,6,5,5,6,6,0,5,6,5,4,3,1
4233259449086903,95b9d4fe1271,1,Q2,5,4,0,0,0,2,2,3,2,3,2,3,0,2,3,3,2,1,0
604789969180334645,44c3d411b9d0,1,Q1,3,0,0,1,0,0,0,0,1,0,1,1,0,0,0,11,11,0,1
260276930748647053,ef34da8c2c0d,2,Q4,12,0,0,0,0,1,3,4,5,2,4,4,0,1,4,9,9,0,1
588961391853458611,ef34da8c2c0d,0,Q4,11,2,0,0,0,4,5,5,5,4,5,5,0,4,5,7,8,7,1
998445235433800391,7d9cf5e9ab13,0,Q3,9,3,0,0,0,7,6,7,7,6,7,7,0,7,7,6,5,6,0
72818923460047849,df7628a2379b,0,Q1,1,5,1,0,0,0,1,2,2,0,2,2,0,0,2,10,10,0,1
39354319993690898,df7628a2379b,0,Q1,1,0,0,0,0,0,1,2,2,0,2,2,0,0,2,10,10,0,1
1000534073355798146,fd98e5d506f4,2,Q4,11,1,0,0,0,3,4,5,4,3,4,5,0,3,5,7,7,3,1
316115584288004422,ecaee3d1008f,0,Q4,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101340574545411148,7d9cf5e9ab13,1,Q2,5,0,0,0,0,6,6,7,7,6,7,7,0,6,7,5,5,5,1
402129507621772645,5a95829744b6,0,Q3,8,3,0,0,0,7,7,8,9,4,8,8,0,7,8,7,6,6,0
1038296272231290961,44451e6362f6,1,Q2,5,4,0,0,0,4,3,4,4,3,4,4,0,4,4,7,7,6,0
1076676688975326493,5a95829744b6,1,Q2,4,4,0,0,0,7,7,8,8,6,8,8,0,7,8,6,5,7,1
88125864099450473,95b9d4fe1271,0,Q2,5,2,0,0,0,2,2,3,2,3,2,3,0,2,3,1,1,1,0
768570659826871282,df7628a2379b,1,Q1,3,4,0,0,0,2,1,2,3,0,3,2,0,2,2,11,11,9,1
646623095550691333,72e6d542f7e1,0,Q3,7,5,1,0,0,10,10,11,11,9,11,11,0,10,11,2,2,2,0
125161428847968190,df7628a2379b,0,Q4,12,3,0,1,0,0,0,1,2,0,2,1,0,0,1,11,11,0,1
1008898482878599595,95b9d4fe1271,0,Q1,2,3,0,0,0,3,3,3,4,4,5,3,0,3,3,10,10,8,0
678587836023738597,75ed4952b7fc,0,Q3,8,5,1,1,0,6,6,7,6,6,7,8,0,6,7,3,3,0,1
95499456674858783,54bdd761dc96,1,Q1,3,5,1,0,0,8,7,8,9,7,8,9,0,8,8,4,3,4,0
178322265007551572,5a95829744b6,0,Q1,3,6,1,0,0,6,7,8,8,5,8,7,0,6,8,6,7,4,1
1035430035551610360,44c3d411b9d0,1,Q1,3,0,0,1,0,0,0,0,2,0,1,0,0,0,0,11,11,0,1
109653637895879918,7d9cf5e9ab13,2,Q1,2,5,1,1,0,7,6,7,7,6,7,7,0,7,7,4,5,7,1
1009830117460487668,fd98e5d506f4,1,Q3,7,2,0,0,0,1,4,5,5,1,5,5,0,1,5,8,8,0,1
613931454631012400,75ed4952b7fc,0,Q3,9,1,0,1,0,5,6,7,5,6,6,7,0,5,7,3,3,1,1
306659348442613182,89606b98d91b,0,Q1,2,4,0,1,0,8,9,10,9,8,9,10,0,8,10,2,2,0,1
718383368938700864,d2a09753fb88,0,Q2,6,4,0,0,0,6,6,6,7,0,6,7,0,6,6,8,8,9,0
928631068046534621,ec691497ec28,0,Q2,4,5,1,1,0,8,8,9,8,7,9,9,0,8,9,1,2,4,0
996125551756295218,b64df5bf243d,1,Q4,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0
1030911455348607524,df7628a2379b,0,Q2,4,5,1,0,0,0,0,2,3,0,4,2,0,0,2,11,11,0,1
1037743690431654304,5a95829744b6,1,Q2,5,5,1,0,0,7,7,8,9,4,8,8,0,7,8,6,6,5,0
6038627520759463,72e6d542f7e1,0,Q1,3,3,0,0,1,10,10,11,11,9,11,-1,0,10,11,2,2,5,0
972585507307596533,406ae854b991,1,Q2,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
665580581372742997,ae58d21b0db5,2,Q1,2,5,1,1,0,2,2,3,3,3,3,3,0,2,3,9,9,1,1
979552247931188216,7d9cf5e9ab13,1,Q1,3,2,0,0,0,6,7,7,6,6,7,7,0,6,7,4,4,5,0
767088841951754252,de2e1a39a06a,1,Q1,1,6,1,0,0,9,9,10,10,8,10,10,0,9,10,5,5,2,0
1054821547715326089,5a95829744b6,2,Q4,10,6,1,0,0,7,7,8,7,5,7,7,0,7,8,5,5,8,0
1063541260878496882,ef34da8c2c0d,2,Q3,9,2,0,0,0,4,3,5,6,1,5,5,0,4,5,9,8,7,0
282085881018945547,75ed4952b7fc,0,Q3,8,1,0,1,0,6,6,7,7,6,8,8,0,6,7,5,7,0,1
755649844531059293,ae58d21b0db5,2,Q2,4,2,0,0,0,3,3,4,4,3,4,5,0,3,4,8,8,6,0
1047561495696316050,25827051ce85,0,Q3,9,4,0,0,0,10,10,11,11,9,11,11,0,10,11,3,3,0,1
1058666332998371106,5a95829744b6,1,Q1,3,3,0,0,0,7,7,8,8,4,8,7,0,7,8,7,7,9,0
449163155944205661,de2e1a39a06a,1,Q4,11,4,0,0,0,7,7,8,10,6,10,8,0,7,8,10,10,1,0
56381484259506429,5a95829744b6,1,Q4,11,4,0,0,0,7,7,8,7,6,8,8,0,7,8,3,4,4,0
740315377548464624,75ed4952b7fc,1,Q2,5,2,0,0,0,8,8,9,9,7,9,10,0,8,9,3,3,0,0
960341674072237347,25827051ce85,1,Q2,6,2,0,0,0,10,10,11,11,9,11,11,0,10,11,4,4,7,0
912425379085701422,44c3d411b9d0,0,Q2,5,0,0,0,0,3,3,3,0,4,3,3,0,3,3,0,0,0,0
205098537680082782,b64df5bf243d,1,Q1,1,3,0,0,0,1,0,1,1,0,1,1,0,1,1,2,2,5,0
1103964238878701290,ec691497ec28,2,Q4,10,5,1,0,0,8,8,9,8,8,9,9,0,8,9,1,1,1,0
575456290313594180,75ed4952b7fc,2,Q1,2,1,0,0,0,9,9,10,10,7,10,10,0,9,10,9,10,9,0
578103420312053997,609de232a4d4,1,Q1,3,6,1,0,0,5,5,6,4,5,5,6,0,5,6,4,5,5,1
1101816254422465405,ec691497ec28,0,Q2,6,0,0,0,0,8,8,9,8,7,9,9,0,8,9,1,1,3,0
231640118037223896,44451e6362f6,0,Q3,7,4,0,1,0,3,2,3,3,1,3,3,0,3,3,9,9,8,0
811905536769815850,75ed4952b7fc,2,Q1,3,0,0,0,0,8,8,10,10,7,10,10,0,8,10,10,10,3,0
54600185968697107,b64df5bf243d,2,Q4,11,3,0,0,0,1,0,1,1,0,1,0,0,1,1,2,1,4,0
766876185588149441,7d9cf5e9ab13,1,Q2,4,3,0,0,0,6,6,7,7,6,7,7,0,6,7,5,4,4,1
1092935240042835422,72e6d542f7e1,1,Q2,5,0,0,0,0,10,10,11,10,9,11,11,0,10,11,1,1,1,0
367089060183516449,ec691497ec28,2,Q3,9,0,0,0,0,8,8,9,9,8,9,9,0,8,9,2,2,2,0
196378368746742070,609de232a4d4,0,Q3,7,0,0,0,0,5,6,7,7,5,6,7,0,5,7,5,5,4,0
425234198887135445,ef34da8c2c0d,0,Q3,7,2,0,0,0,2,3,4,5,1,4,5,0,2,4,10,9,3,1
767105158504968988,609de232a4d4,0,Q4,10,3,0,0,0,5,5,6,5,5,6,6,0,5,6,5,5,6,0
1002897786469628508,88c5daebbe7a,0,Q1,1,0,0,0,0,5,5,6,8,1,7,6,0,5,6,10,10,8,0
887629070674436708,fd98e5d506f4,2,Q1,3,0,0,0,0,2,4,4,4,0,4,3,0,2,4,9,8,4,1
8517354390791949,748d7819e37e,1,Q3,7,6,1,1,0,1,0,1,1,0,1,0,0,1,1,9,8,9,0
562452074782198014,44451e6362f6,2,Q1,1,0,0,1,0,4,4,4,4,2,3,4,0,4,4,7,6,8,1
973136540239228531,75ed4952b7fc,1,Q3,9,2,0,1,0,6,7,7,9,6,8,7,0,6,7,9,9,5,0
816898783756234101,25827051ce85,1,Q3,8,1,0,0,0,10,10,11,11,9,11,11,0,10,11,3,3,5,1
920647731322119901,b64df5bf243d,2,Q2,4,4,0,0,0,1,1,1,1,1,1,1,0,1,1,2,2,1,0
446497760815917451,25827051ce85,1,Q2,4,0,0,0,0,10,10,11,11,9,11,11,0,10,11,2,2,4,0
102229206982474611,406ae854b991,1,Q1,2,2,0,0,0,1,1,2,2,2,2,1,0,1,2,4,5,4,0
706011106674237346,ef34da8c2c0d,1,Q4,10,4,0,1,0,3,3,4,4,1,4,4,0,3,4,9,9,7,0
831563294556570113,54bdd761dc96,1,Q2,5,5,1,0,0,3,5,8,10,5,9,8,0,3,8,11,10,0,0
927741409565656754,748d7819e37e,1,Q1,2,0,0,0,0,2,2,6,8,2,8,4,0,2,6,11,10,2,0
969523618097960141,ef34da8c2c0d,2,Q3,8,0,0,1,0,1,2,4,5,1,4,4,0,1,4,9,10,0,1
43814188789098894,75ed4952b7fc,1,Q1,2,0,0,0,0,8,8,9,9,7,9,10,0,8,9,6,5,5,0
621410740071960943,54bdd761dc96,1,Q1,2,0,0,0,0,8,8,9,9,7,9,9,0,8,9,6,6,2,0
960868695356096265,25827051ce85,0,Q1,1,2,0,1,0,10,10,10,11,8,11,11,0,10,10,5,5,8,0
1125274496897373061,25827051ce85,2,Q4,10,1,0,0,0,10,10,11,11,9,11,11,0,10,11,5,5,5,1
1085082571676916321,d2a09753fb88,0,Q2,5,2,0,0,0,6,6,7,7,0,7,7,0,6,7,6,7,7,1
451071801881897498,89606b98d91b,0,Q3,7,6,1,0,0,9,9,10,9,8,10,10,0,9,10,2,1,3,0
200231569226403460,44c3d411b9d0,0,Q2,6,2,0,0,0,4,3,4,3,4,3,3,0,4,4,3,2,4,0
108514953560436092,5a95829744b6,0,Q4,10,1,0,0,0,7,7,8,8,6,8,8,0,7,8,5,5,6,0
828192569451172333,748d7819e37e,1,Q1,2,5,1,0,0,1,1,3,2,2,2,3,0,1,3,6,7,1,0
614092115587214377,de2e1a39a06a,0,Q4,10,4,0,1,0,7,7,8,9,6,8,7,0,7,8,10,10,6,0
24516688193461407,ecaee3d1008f,0,Q4,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6320749504795761,de2e1a39a06a,0,Q2,4,2,0,0,0,8,8,10,10,7,10,10,0,8,10,8,8,2,0
356833539059266684,54bdd761dc96,2,Q4,11,6,1,0,0,9,9,9,9,7,9,8,0,9,9,5,5,8,0
915287251121634071,de2e1a39a06a,0,Q1,2,0,0,0,0,8,8,10,11,8,11,10,0,8,10,10,10,0,0
19717538027039500,44451e6362f6,2,Q1,1,5,1,1,0,2,2,3,3,2,3,4,0,2,3,10,9,4,1
880386595506483067,44c3d411b9d0,0,Q1,1,5,1,0,0,0,0,3,3,0,3,4,0,0,3,9,6,0,1
949334153635074420,ae58d21b0db5,0,Q4,10,0,0,1,0,3,3,4,3,3,3,3,0,3,4,7,8,7,1
692717495645282895,df7628a2379b,1,Q4,10,3,0,0,0,1,2,2,3,0,3,2,0,1,2,11,11,6,1
853966682752376924,72e6d542f7e1,1,Q1,1,0,0,1,0,9,9,10,10,8,10,10,0,9,10,4,4,2,0
999341103771025174,406ae854b991,2,Q2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
888914979499601832,88c5daebbe7a,1,Q2,5,0,0,0,0,6,5,6,4,5,5,6,0,6,6,4,3,6,0
1048476246340320206,44c3d411b9d0,1,Q4,11,3,0,0,0,0,0,1,2,0,2,2,0,0,1,10,11,0,1
867886406364903413,df7628a2379b,2,Q1,3,4,0,0,0,0,1,2,3,0,2,2,0,0,2,10,10,0,1
306794359053233080,ef34da8c2c0d,0,Q1,3,6,1,1,1,1,4,4,5,1,5,-1,0,1,4,10,10,0,1
644270622408547186,5a95829744b6,2,Q4,10,1,0,0,0,2,7,8,7,3,7,7,0,2,8,4,5,0,0
114452684774961740,de2e1a39a06a,1,Q2,4,0,0,0,0,7,7,8,9,7,8,10,0,7,8,3,3,0,0
487573958735470864,de2e1a39a06a,0,Q4,11,2,0,0,0,9,9,9,10,6,10,8,0,9,9,11,11,9,0
386276831993009004,748d7819e37e,0,Q3,7,4,0,1,0,0,0,0,1,0,0,1,0,0,0,4,4,0,1
194454315610264767,89606b98d91b,2,Q1,3,5,1,0,0,9,9,10,10,8,10,10,0,9,10,7,6,3,0
80920515335783654,ec691497ec28,0,Q2,4,6,1,0,0,8,8,9,8,8,9,9,0,8,9,1,1,1,0
61801541996656381,54bdd761dc96,0,Q3,9,4,0,0,0,7,8,9,9,7,9,9,0,7,9,3,4,4,0
848678402417042278,72e6d542f7e1,2,Q1,2,4,0,0,0,10,10,11,11,9,11,11,0,10,11,3,2,5,0
1087731843742077055,ecaee3d1008f,1,Q3,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1083593234336774265,ae58d21b0db5,0,Q2,6,2,0,0,0,3,3,4,3,3,3,3,0,3,4,5,5,4,0
1023652523182663032,406ae854b991,1,Q2,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48651327168571062,95b9d4fe1271,1,Q1,2,0,0,0,0,3,3,3,3,4,3,4,0,3,3,4,4,2,0
614395158061652320,72e6d542f7e1,0,Q4,12,0,0,1,0,10,10,11,10,9,10,11,0,10,11,2,2,0,1
357790279881664865,72e6d542f7e1,1,Q3,7,1,0,0,0,10,10,11,11,9,11,11,0,10,11,2,2,2,0
933748966938419912,ecaee3d1008f,1,Q4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86032478490572296,54bdd761dc96,1,Q4,12,1,0,0,0,9,8,9,10,0,9,8,0,9,9,8,6,8,1
589124672744622861,609de232a4d4,2,Q1,1,3,0,0,0,5,5,6,4,4,5,6,0,5,6,4,5,6,1
1053171786119217706,54bdd761dc96,1,Q3,9,3,0,0,0,9,9,9,10,5,9,9,0,9,9,5,5,7,0
389776826678804974,ef34da8c2c0d,0,Q3,8,6,1,0,0,4,5,5,6,1,6,5,0,4,5,9,8,6,0
651390993121189015,406ae854b991,1,Q1,1,1,0,0,0,1,1,1,2,0,1,0,0,1,1,11,11,9,1
1064977034784687447,7d9cf5e9ab13,0,Q1,3,3,0,0,0,7,6,7,6,6,7,7,0,7,7,3,3,6,0
734956856380595148,25827051ce85,1,Q4,11,1,0,1,0,9,10,11,11,9,11,11,0,9,11,3,3,1,0
686747844396723759,ae58d21b0db5,0,Q2,4,5,1,1,0,3,3,3,3,3,3,3,0,3,3,6,6,7,0
162475110435937576,748d7819e37e,1,Q2,4,5,1,0,0,1,1,2,2,1,2,3,0,1,2,5,6,2,0
159114614842379220,609de232a4d4,2,Q4,10,6,1,1,0,3,4,5,5,4,6,5,0,3,5,6,7,3,1
71316033795793248,609de232a4d4,1,Q2,4,0,0,0,0,5,5,6,4,4,5,6,0,5,6,5,6,7,0
347649598719910328,95b9d4fe1271,2,Q2,5,0,0,0,0,2,2,3,2,3,2,3,0,2,3,1,1,0,0
27040768145380440,de2e1a39a06a,2,Q1,3,2,0,0,0,8,8,9,9,7,9,10,0,8,9,5,5,0,0
153851298316870176,406ae854b991,0,Q2,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1135102569549734482,5a95829744b6,2,Q4,10,4,0,0,0,7,7,8,7,6,7,8,0,7,8,4,4,7,1
1039120995379456845,748d7819e37e,0,Q2,6,4,0,0,0,0,0,1,1,0,1,1,0,0,1,3,4,2,0
357808722018534381,72e6d542f7e1,2,Q1,3,6,1,0,0,10,10,11,11,9,11,11,0,10,11,3,3,6,0
220180266808924923,ec691497ec28,0,Q4,10,4,0,0,0,8,8,9,8,8,9,9,0,8,9,1,1,1,0
587119336033260674,95b9d4fe1271,0,Q4,11,2,0,0,0,2,2,3,1,3,2,2,0,2,3,0,0,2,0
608140346471333706,44c3d411b9d0,0,Q3,7,1,0,0,0,3,3,3,2,4,3,3,0,3,3,1,1,3,0
826419244434572559,89606b98d91b,1,Q4,11,6,1,0,0,9,9,10,10,8,10,10,0,9,10,3,2,2,0
1151623194363037630,25827051ce85,1,Q4,10,4,0,0,0,10,10,11,11,9,11,11,0,10,11,4,4,0,1
836861301263199678,95b9d4fe1271,0,Q3,8,1,0,0,0,2,1,2,1,2,2,2,0,2,2,1,1,2,0
972173897498220670,88c5daebbe7a,2,Q3,9,1,0,1,0,5,4,5,6,3,5,4,0,5,5,9,8,9,1
448139859891075427,44c3d411b9d0,1,Q1,1,3,0,0,0,0,1,1,2,0,2,1,0,0,1,11,11,0,1
951684812558402902,724c5ce66e47,1,Q2,5,5,1,0,1,1,0,2,2,0,1,-1,0,1,2,8,6,6,0
184441419102229149,25827051ce85,2,Q3,9,1,0,0,0,10,10,11,11,9,11,11,0,10,11,3,3,5,0
852295206789728451,72e6d542f7e1,0,Q2,5,5,1,0,0,10,10,11,11,9,11,11,0,10,11,1,1,2,0
107703096763387947,75ed4952b7fc,0,Q3,7,2,0,0,0,6,7,8,8,6,8,8,0,6,8,5,5,0,0
695568738974927153,748d7819e37e,0,Q2,6,3,0,1,0,0,0,1,1,0,1,1,0,0,1,5,5,3,1
622178089692324588,748d7819e37e,1,Q4,12,4,0,0,0,1,1,1,2,0,1,1,0,1,1,6,5,8,0
444174206750541104,de2e1a39a06a,1,Q4,11,0,0,0,0,7,7,8,10,7,10,8,0,7,8,10,10,1,0
1046980701354981274,406ae854b991,0,Q2,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35240988147707264,de2e1a39a06a,1,Q1,3,2,0,0,0,7,7,9,9,7,9,10,0,7,9,4,5,1,0
751205731040749767,7d9cf5e9ab13,1,Q4,11,3,0,0,0,7,6,7,7,6,7,7,0,7,7,4,4,7,1
1092587848120991602,406ae854b991,0,Q3,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
645164351103201287,95b9d4fe1271,0,Q2,4,3,0,0,0,2,2,3,2,3,2,3,0,2,3,2,2,1,0
779749295986764209,25827051ce85,1,Q1,2,1,0,0,0,10,10,11,11,9,11,11,0,10,11,2,2,4,0
691225582767525726,df7628a2379b,2,Q1,3,2,0,0,0,0,0,2,3,0,3,1,0,0,2,11,11,0,1
207073461593900104,75ed4952b7fc,2,Q2,4,4,0,0,0,7,7,9,10,7,10,10,0,7,9,9,10,1,0
114805795508191064,44c3d411b9d0,1,Q4,12,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
